date,company,stock price,sentiment result,prediction
2014-09-26,NVIDIA,0.4636250138282776,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4609693276782587
2014-09-29,NVIDIA,0.46287500858306885,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4623273948197469
2014-09-30,NVIDIA,0.4612500071525574,"[[], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5556139945983887}, {'label': 'neutral', 'score': 0.22759892046451569}, {'label': 'negative', 'score': 0.21678712964057922}]], [], [], [], [], [], [], [], [], [], [], [], []]",0.461617295725586
2014-10-01,NVIDIA,0.4567500054836273,"[[], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.27323848009109497}, {'label': 'neutral', 'score': 0.23334167897701263}, {'label': 'negative', 'score': 0.4934198260307312}]], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4607863848730194
2014-10-02,NVIDIA,0.4547500014305115,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.45582523594252594
2014-10-03,NVIDIA,0.4557499885559082,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.39149510860443115}, {'label': 'neutral', 'score': 0.2416883260011673}, {'label': 'negative', 'score': 0.36681661009788513}]], [], [], [], [], [], [], [], []]",0.45271116390832494
2014-10-06,NVIDIA,0.453000009059906,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4549230276244396
2014-10-07,NVIDIA,0.4481250047683716,"[[], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.4713315963745117}, {'label': 'neutral', 'score': 0.13614429533481598}, {'label': 'negative', 'score': 0.3925240933895111}]], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5569137334823608}, {'label': 'neutral', 'score': 0.18089377880096436}, {'label': 'negative', 'score': 0.2621924579143524}]], [], [], [], []]",0.4526397635001216
2014-10-08,NVIDIA,0.45649999380111694,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4474198805417333
2014-10-09,NVIDIA,0.4477500021457672,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.45557418729098365
2014-10-10,NVIDIA,0.42112499475479126,"[[], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5212769508361816}, {'label': 'neutral', 'score': 0.1760917454957962}, {'label': 'negative', 'score': 0.30263131856918335}]], [], [], [], [], [], [], [], [], [], [], [], []]",0.44672514857293816
2014-10-13,NVIDIA,0.41962501406669617,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4188999760415403
2014-10-14,NVIDIA,0.4293749928474426,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.41874292798614143
2014-10-15,NVIDIA,0.4359999895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4291386790039591
2014-10-16,NVIDIA,0.4362500011920929,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.43442364189943206
2014-10-17,NVIDIA,0.43549999594688416,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4335971659863725
2014-10-20,NVIDIA,0.43924999237060547,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.43353330706164284
2014-10-21,NVIDIA,0.4580000042915344,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4398545975314926
2014-10-22,NVIDIA,0.44725000858306885,"[[], [], [], [], [[{'label': 'positive', 'score': 0.44417497515678406}, {'label': 'neutral', 'score': 0.16950665414333344}, {'label': 'negative', 'score': 0.3863183259963989}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.45847471170544
2014-10-23,NVIDIA,0.4571250081062317,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.44387782750133675
2014-10-24,NVIDIA,0.4620000123977661,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.19310954213142395}, {'label': 'neutral', 'score': 0.11882969737052917}, {'label': 'negative', 'score': 0.6880607604980469}]], [], [], [], [], [], [], [], [], []]",0.453637560195874
2014-10-27,NVIDIA,0.4622499942779541,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.46138567853574286
2014-10-28,NVIDIA,0.47325000166893005,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4619328034594639
2014-10-29,NVIDIA,0.4701249897480011,"[[], [], [], [[{'label': 'positive', 'score': 0.32113784551620483}, {'label': 'neutral', 'score': 0.2389669120311737}, {'label': 'negative', 'score': 0.43989524245262146}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4724515195217414
2014-10-30,NVIDIA,0.4672499895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.1653851568698883}, {'label': 'neutral', 'score': 0.14931005239486694}, {'label': 'negative', 'score': 0.6853048205375671}]], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5567600727081299}, {'label': 'neutral', 'score': 0.20095883309841156}, {'label': 'negative', 'score': 0.24228112399578094}]], [], [], []]",0.46849459402246874
2014-10-31,NVIDIA,0.4884999990463257,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.46377186486432576
2014-11-03,NVIDIA,0.49674999713897705,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4882487085900301
2014-11-04,NVIDIA,0.503250002861023,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.49611900456088986
2014-11-05,NVIDIA,0.503250002861023,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.6373201012611389}, {'label': 'neutral', 'score': 0.1864364594221115}, {'label': 'negative', 'score': 0.176243394613266}]], [], [], [], []]",0.5015787892758987
2014-11-06,NVIDIA,0.5055000185966492,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5029523990592268
2014-11-07,NVIDIA,0.4947499930858612,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5032055708191017
2014-11-10,NVIDIA,0.5005000233650208,"[[], [], [[{'label': 'positive', 'score': 0.2911036014556885}, {'label': 'neutral', 'score': 0.24216090142726898}, {'label': 'negative', 'score': 0.46673548221588135}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.49502873381069973
2014-11-11,NVIDIA,0.4945000112056732,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4995321474416286
2014-11-12,NVIDIA,0.4911249876022339,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.08565188199281693}, {'label': 'neutral', 'score': 0.23924322426319122}, {'label': 'negative', 'score': 0.6751049160957336}]], [], [], [], []]",0.49171932658084966
2014-11-13,NVIDIA,0.48875001072883606,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4895200992745123
2014-11-14,NVIDIA,0.4946250021457672,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4869244384253196
2014-11-17,NVIDIA,0.492374986410141,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.495194487245331
2014-11-18,NVIDIA,0.5042499899864197,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.49279622328751616
2014-11-19,NVIDIA,0.500249981880188,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5019490516957222
2014-11-20,NVIDIA,0.5084999799728394,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4982091915908994
2014-11-21,NVIDIA,0.5113750100135803,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.50781315050513
2014-11-24,NVIDIA,0.5145000219345093,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5120543500978747
2014-11-25,NVIDIA,0.5142499804496765,"[[], [], [], [[{'label': 'positive', 'score': 0.5243469476699829}, {'label': 'neutral', 'score': 0.18016070127487183}, {'label': 'negative', 'score': 0.29549241065979004}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5146883786203793
2014-11-26,NVIDIA,0.5228750109672546,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.512185030819055
2014-11-28,NVIDIA,0.5242499709129333,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5622562766075134}, {'label': 'neutral', 'score': 0.17504866421222687}, {'label': 'negative', 'score': 0.2626951038837433}]], [[{'label': 'positive', 'score': 0.11539964377880096}, {'label': 'neutral', 'score': 0.08398369699716568}, {'label': 'negative', 'score': 0.8006166219711304}]], [], [], [], [], [], [], []]",0.5212760111617174
2014-12-01,NVIDIA,0.5145000219345093,"[[], [], [], [[{'label': 'positive', 'score': 0.8104111552238464}, {'label': 'neutral', 'score': 0.07701262831687927}, {'label': 'negative', 'score': 0.11257622390985489}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.524572039440796
2014-12-02,NVIDIA,0.515250027179718,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.513129362614061
2014-12-03,NVIDIA,0.5285000205039978,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5139510511606857
2014-12-04,NVIDIA,0.5237500071525574,"[[], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.12810158729553223}, {'label': 'neutral', 'score': 0.10174452513456345}, {'label': 'negative', 'score': 0.7701538801193237}]], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5682969689369202}, {'label': 'neutral', 'score': 0.1446506381034851}, {'label': 'negative', 'score': 0.28705233335494995}]], [], [], [], [], [], [], [], [], []]",0.528788493888035
2014-12-05,NVIDIA,0.5267500281333923,"[[[{'label': 'positive', 'score': 0.5216084122657776}, {'label': 'neutral', 'score': 0.20355135202407837}, {'label': 'negative', 'score': 0.27484020590782166}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5230242649201378
2014-12-08,NVIDIA,0.5199999809265137,"[[], [], [], [], [[{'label': 'positive', 'score': 0.44844433665275574}, {'label': 'neutral', 'score': 0.13900069892406464}, {'label': 'negative', 'score': 0.41255494952201843}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.525740007496827
2014-12-09,NVIDIA,0.5182499885559082,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.0648389384150505}, {'label': 'neutral', 'score': 0.1647978276014328}, {'label': 'negative', 'score': 0.7703632116317749}]], [], [], [], [], [], [], [], [], [], []]",0.5204886878530588
2014-12-10,NVIDIA,0.5067499876022339,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5167271694059785
2014-12-11,NVIDIA,0.5065000057220459,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5640410780906677}, {'label': 'neutral', 'score': 0.17608286440372467}, {'label': 'negative', 'score': 0.2598760724067688}]], [], [], [], [], [], [], [], [], [], []]",0.5067058377491378
2014-12-12,NVIDIA,0.4907500147819519,"[[], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.1598675698041916}, {'label': 'neutral', 'score': 0.3098657429218292}, {'label': 'negative', 'score': 0.5302667021751404}]], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5059728485404549
2014-12-15,NVIDIA,0.4892500042915344,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.48844680692339626
2014-12-16,NVIDIA,0.48362499475479126,"[[], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.3916639983654022}, {'label': 'neutral', 'score': 0.21475432813167572}, {'label': 'negative', 'score': 0.39358165860176086}]], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.516965389251709}, {'label': 'neutral', 'score': 0.18732121586799622}, {'label': 'negative', 'score': 0.2957134246826172}]], [], [], [], [], [], [], [], [], [], []]",0.4884143830444659
2014-12-17,NVIDIA,0.5034999847412109,"[[], [], [], [], [], [[{'label': 'positive', 'score': 0.07043834030628204}, {'label': 'neutral', 'score': 0.08889710158109665}, {'label': 'negative', 'score': 0.8406645059585571}]], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.3758595585823059}, {'label': 'neutral', 'score': 0.1847006380558014}, {'label': 'negative', 'score': 0.4394398629665375}]], [], [], [], [], [], [], [], [], [], []]",0.4829746479796756
2014-12-18,NVIDIA,0.5055000185966492,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5019762104579273
2014-12-19,NVIDIA,0.5105000138282776,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5042023311123458
2014-12-22,NVIDIA,0.5195000171661377,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5088590203645167
2014-12-23,NVIDIA,0.5162500143051147,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5173528366804068
2014-12-24,NVIDIA,0.5142499804496765,"[[], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.4544389247894287}, {'label': 'neutral', 'score': 0.19252605736255646}, {'label': 'negative', 'score': 0.35303497314453125}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5157049508323137
2014-12-26,NVIDIA,0.5147500038146973,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5132662804755359
2014-12-29,NVIDIA,0.5139999985694885,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5129178989010241
2014-12-30,NVIDIA,0.5092499852180481,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.511774524109547
2014-12-31,NVIDIA,0.5012500286102295,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.3991052210330963}, {'label': 'neutral', 'score': 0.21563516557216644}, {'label': 'negative', 'score': 0.38525959849357605}]], [], [], [], [], [], [], [], [], []]",0.5079030438319301
2015-01-02,NVIDIA,0.503250002861023,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5009942059854438
2015-01-05,NVIDIA,0.4947499930858612,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.3764592707157135}, {'label': 'neutral', 'score': 0.1545695662498474}, {'label': 'negative', 'score': 0.4689711630344391}]], [], [], [], [[{'label': 'positive', 'score': 0.06910080462694168}, {'label': 'neutral', 'score': 0.20843209326267242}, {'label': 'negative', 'score': 0.7224670648574829}]], [], [], [], [], [], [], []]",0.5010825993963306
2015-01-06,NVIDIA,0.47975000739097595,"[[], [[{'label': 'positive', 'score': 0.506229043006897}, {'label': 'neutral', 'score': 0.20594999194145203}, {'label': 'negative', 'score': 0.2878209352493286}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.601575493812561}, {'label': 'neutral', 'score': 0.12315095961093903}, {'label': 'negative', 'score': 0.27527353167533875}]]]",0.4948009724346665
2015-01-07,NVIDIA,0.47837498784065247,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4777023845822695
2015-01-08,NVIDIA,0.4964999854564667,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4769897505609291
2015-01-09,NVIDIA,0.4984999895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4973088551326332
2015-01-12,NVIDIA,0.492249995470047,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4973071383590795
2015-01-13,NVIDIA,0.49137499928474426,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.48969205238576025
2015-01-14,NVIDIA,0.4934999942779541,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4894692016827192
2015-01-15,NVIDIA,0.49000000953674316,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.49292876614621156
2015-01-16,NVIDIA,0.49900001287460327,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4884745514481718
2015-01-20,NVIDIA,0.5005000233650208,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5338213443756104}, {'label': 'neutral', 'score': 0.1497015804052353}, {'label': 'negative', 'score': 0.31647706031799316}]], [], [], [], [], [], []]",0.4954245078961916
2015-01-21,NVIDIA,0.5074999928474426,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4970610686702773
2015-01-22,NVIDIA,0.5162500143051147,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5060179011534591
2015-01-23,NVIDIA,0.5177500247955322,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5157831496042344
2015-01-26,NVIDIA,0.515375018119812,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5164728380255992
2015-01-27,NVIDIA,0.4907500147819519,"[[[{'label': 'positive', 'score': 0.5630549788475037}, {'label': 'neutral', 'score': 0.18328146636486053}, {'label': 'negative', 'score': 0.2536635398864746}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5135125684337907
2015-01-28,NVIDIA,0.4827499985694885,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.48850441886749685
2015-01-29,NVIDIA,0.4945000112056732,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.39538732171058655}, {'label': 'neutral', 'score': 0.2042461484670639}, {'label': 'negative', 'score': 0.4003664553165436}]], [], [], [], [], []]",0.481241818067856
2015-01-30,NVIDIA,0.4801250100135803,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.49515974646239413
2015-02-02,NVIDIA,0.49050000309944153,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.47980498457592446
2015-02-03,NVIDIA,0.5027499794960022,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.4878960300644044
2015-02-04,NVIDIA,0.5040000081062317,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5020665337503967
2015-02-05,NVIDIA,0.5121250152587891,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5026362364573409
2015-02-06,NVIDIA,0.5099999904632568,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5113023786839912
2015-02-09,NVIDIA,0.5095000267028809,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5080536526116433
2015-02-10,NVIDIA,0.5237500071525574,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5054472265301979
2015-02-11,NVIDIA,0.5202500224113464,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",0.5234093855650221
