date,company,stock price,sentiment result,prediction
2014-09-12,IBM,182.86807250976562,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",183.2020168649949
2014-09-15,IBM,183.374755859375,"[[], [], [], [[{'label': 'positive', 'score': 0.21349605917930603}, {'label': 'neutral', 'score': 0.14480143785476685}, {'label': 'negative', 'score': 0.6417025327682495}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",182.74359367143228
2014-09-16,IBM,184.47418212890625,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",183.32853177638327
2014-09-17,IBM,184.32122802734375,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",184.36135696107993
2014-09-18,IBM,185.2294464111328,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",184.18245072651953
2014-09-19,IBM,185.46844482421875,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",185.18725305444272
2014-09-22,IBM,184.61758422851562,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",185.24163311100585
2014-09-23,IBM,183.193115234375,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",184.44680905364183
2014-09-24,IBM,183.85276794433594,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",183.18095508544104
2014-09-25,IBM,180.69789123535156,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",183.76031262166342
2014-09-26,IBM,181.70172119140625,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",180.64377829405475
2014-09-29,IBM,181.30018615722656,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5944146513938904}, {'label': 'neutral', 'score': 0.16486266255378723}, {'label': 'negative', 'score': 0.24072270095348358}]], [], [], [], [], [], [], [], [], []]",181.79511173038958
2014-09-30,IBM,181.48184204101562,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",181.52859076459322
2014-10-01,IBM,178.93881225585938,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",181.4675801698899
2014-10-02,IBM,178.69024658203125,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",179.27681032773734
2014-10-03,IBM,180.3728485107422,"[[], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.29328086972236633}, {'label': 'neutral', 'score': 0.19562986493110657}, {'label': 'negative', 'score': 0.5110892653465271}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.2122669219970703}, {'label': 'neutral', 'score': 0.14778612554073334}, {'label': 'negative', 'score': 0.6399469375610352}]]]",178.84025239383453
2014-10-06,IBM,180.72657775878906,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",180.49116626918715
2014-10-07,IBM,177.5430145263672,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",180.91793804862087
2014-10-08,IBM,181.03250122070312,"[[], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.24038858711719513}, {'label': 'neutral', 'score': 0.13166089355945587}, {'label': 'negative', 'score': 0.6279504895210266}]], [], [], [], [], [], [], [], [], [], [], [], []]",177.65473317208978
2014-10-09,IBM,178.2218017578125,"[[], [], [], [], [], [[{'label': 'positive', 'score': 0.5319113731384277}, {'label': 'neutral', 'score': 0.20874497294425964}, {'label': 'negative', 'score': 0.259343683719635}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",180.88186334692526
2014-10-10,IBM,177.7533416748047,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",178.2625156740737
2014-10-13,IBM,175.44932556152344,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",177.75839563747917
2014-10-14,IBM,175.71701049804688,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",175.57192024981478
2014-10-15,IBM,173.75717163085938,"[[], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5605999231338501}, {'label': 'neutral', 'score': 0.19140322506427765}, {'label': 'negative', 'score': 0.24799682199954987}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",175.3254583097164
2014-10-16,IBM,171.93116760253906,"[[], [], [], [], [], [[{'label': 'positive', 'score': 0.34219807386398315}, {'label': 'neutral', 'score': 0.19488222897052765}, {'label': 'negative', 'score': 0.4629197120666504}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",174.05965842693277
2014-10-17,IBM,174.04397583007812,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",172.24949843749317
2014-10-20,IBM,161.66348266601562,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",174.06793871319292
2014-10-21,IBM,156.05162048339844,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",161.89685678765463
2014-10-22,IBM,154.67495727539062,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",156.46977394228827
2014-10-23,IBM,155.0478057861328,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.4729870557785034}, {'label': 'neutral', 'score': 0.2715162932872772}, {'label': 'negative', 'score': 0.25549665093421936}]], [], [], []]",155.171087130172
2014-10-24,IBM,154.9521942138672,"[[], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.7154731750488281}, {'label': 'neutral', 'score': 0.08068718761205673}, {'label': 'negative', 'score': 0.20383962988853455}]], [], [], [], [], [], [], [], [], [], [], [], [], []]",155.6154373113373
2014-10-27,IBM,154.75143432617188,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",155.87247951887224
2014-10-28,IBM,156.4053497314453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",155.57410094056698
2014-10-29,IBM,156.27151489257812,"[[], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.6451457738876343}, {'label': 'neutral', 'score': 0.1617695838212967}, {'label': 'negative', 'score': 0.19308465719223022}]], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",156.77202482788232
2014-10-30,IBM,157.12237548828125,"[[[{'label': 'positive', 'score': 0.42564308643341064}, {'label': 'neutral', 'score': 0.26356303691864014}, {'label': 'negative', 'score': 0.3107939064502716}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",157.1524319848318
2014-10-31,IBM,157.170166015625,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.7263266444206238}, {'label': 'neutral', 'score': 0.15691745281219482}, {'label': 'negative', 'score': 0.11675594002008438}]], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5846085548400879}, {'label': 'neutral', 'score': 0.15670612454414368}, {'label': 'negative', 'score': 0.25868532061576843}]], []]",157.68190357030278
2014-11-03,IBM,157.13192749023438,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.6139037609100342}, {'label': 'neutral', 'score': 0.18633714318275452}, {'label': 'negative', 'score': 0.19975906610488892}]], [], [], [], [], [], [], []]",156.72072396744213
2014-11-04,IBM,155.49713134765625,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",156.96286500763944
2014-11-05,IBM,154.70362854003906,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",155.54170848359132
2014-11-06,IBM,154.35946655273438,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",154.74315142284527
2014-11-07,IBM,154.94264221191406,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",153.99479598328543
2014-11-10,IBM,156.30018615722656,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.4531096816062927}, {'label': 'neutral', 'score': 0.21931496262550354}, {'label': 'negative', 'score': 0.32757535576820374}]], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.34566590189933777}, {'label': 'neutral', 'score': 0.2313089519739151}, {'label': 'negative', 'score': 0.42302510142326355}]], [], [], []]",155.18367101576598
2014-11-11,IBM,156.11854553222656,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.29354503750801086}, {'label': 'neutral', 'score': 0.16658629477024078}, {'label': 'negative', 'score': 0.5398686528205872}]], [[{'label': 'positive', 'score': 0.20288744568824768}, {'label': 'neutral', 'score': 0.1646796464920044}, {'label': 'negative', 'score': 0.6324329376220703}]], []]",157.18148444692486
2014-11-12,IBM,154.7992401123047,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",156.3338049175418
2014-11-13,IBM,155.6309814453125,"[[], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.47495055198669434}, {'label': 'neutral', 'score': 0.23943370580673218}, {'label': 'negative', 'score': 0.2856157124042511}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",155.49246364913853
2014-11-14,IBM,156.9407196044922,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",156.10360016973272
2014-11-17,IBM,156.9407196044922,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",157.2329455284798
2014-11-18,IBM,154.7705535888672,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.568394660949707}, {'label': 'neutral', 'score': 0.2596460282802582}, {'label': 'negative', 'score': 0.1719593107700348}]], [], [], [], [], [], [], [], [], [], [], []]",157.25027245500905
2014-11-19,IBM,154.33078002929688,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",155.1840625245796
2014-11-20,IBM,153.57553100585938,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",154.65949935647967
2014-11-21,IBM,153.8432159423828,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",153.6917055280892
2014-11-24,IBM,155.0191192626953,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",154.55709745846772
2014-11-25,IBM,154.64627075195312,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.21624943614006042}, {'label': 'neutral', 'score': 0.14861881732940674}, {'label': 'negative', 'score': 0.6351317763328552}]], [], [], [], [], [], [], [], [], [], []]",155.18243959326463
2014-11-26,IBM,154.82791137695312,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",154.3920103762512
2014-11-28,IBM,155.03823852539062,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",154.84740845391235
2014-12-01,IBM,154.43594360351562,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",155.0616784014687
2014-12-02,IBM,155.51625061035156,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",154.36876232603706
2014-12-03,IBM,157.28489685058594,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.47112056612968445}, {'label': 'neutral', 'score': 0.23759596049785614}, {'label': 'negative', 'score': 0.291283518075943}]]]",155.35174789917068
2014-12-04,IBM,156.8355712890625,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",157.3897388251276
2014-12-05,IBM,156.08985900878906,"[[[{'label': 'positive', 'score': 0.5216084122657776}, {'label': 'neutral', 'score': 0.20355135202407837}, {'label': 'negative', 'score': 0.27484020590782166}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.6144189834594727}, {'label': 'neutral', 'score': 0.19242912530899048}, {'label': 'negative', 'score': 0.1931518316268921}]], [], [], [], [], [], []]",156.86177429726723
2014-12-08,IBM,154.7418670654297,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",156.1080982756723
2014-12-09,IBM,155.82217407226562,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",154.75289081846964
2014-12-10,IBM,153.4512481689453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",155.82142404916104
2014-12-11,IBM,153.9866180419922,"[[], [[{'label': 'positive', 'score': 0.36779874563217163}, {'label': 'neutral', 'score': 0.19723403453826904}, {'label': 'negative', 'score': 0.4349672198295593}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",153.5688139149027
2014-12-12,IBM,148.54684448242188,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",153.96890235234505
2014-12-15,IBM,146.32887268066406,"[[], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.49915438890457153}, {'label': 'neutral', 'score': 0.1837191879749298}, {'label': 'negative', 'score': 0.31712645292282104}]], [], [], [], [], [], [], [], [], [], [], [], [], []]",148.66838403107687
2014-12-16,IBM,144.75143432617188,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",146.33758656632423
2014-12-17,IBM,145.24856567382812,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",145.1661724341526
2014-12-18,IBM,150.74569702148438,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",145.62784465138844
2014-12-19,IBM,151.53919982910156,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",151.11728954867607
2014-12-22,IBM,154.34034729003906,"[[], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.3943215012550354}, {'label': 'neutral', 'score': 0.21096020936965942}, {'label': 'negative', 'score': 0.39471834897994995}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",151.9680709073775
2014-12-23,IBM,155.10516357421875,"[[], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.42391395568847656}, {'label': 'neutral', 'score': 0.16589783132076263}, {'label': 'negative', 'score': 0.41018813848495483}]], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.6142727136611938}, {'label': 'neutral', 'score': 0.14287588000297546}, {'label': 'negative', 'score': 0.2428513914346695}]], [], [], [], [], [], []]",154.67293522022857
2014-12-24,IBM,154.70362854003906,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",155.2618557819999
2014-12-26,IBM,155.2007598876953,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",154.55626662762987
2014-12-29,IBM,153.4512481689453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",154.81126795964923
2014-12-30,IBM,153.011474609375,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.4765799641609192}, {'label': 'neutral', 'score': 0.19192658364772797}, {'label': 'negative', 'score': 0.33149343729019165}]], [], [], [], [], [], [], []]",153.03379275876927
2014-12-31,IBM,153.3843231201172,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",152.4689023888365
2015-01-02,IBM,154.93307495117188,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",153.33305362596707
2015-01-05,IBM,152.49522399902344,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",154.97517769656955
2015-01-06,IBM,149.2064971923828,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",152.58852768298232
2015-01-07,IBM,148.23135375976562,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",149.64472446487358
2015-01-08,IBM,151.45315551757812,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.41725337505340576}, {'label': 'neutral', 'score': 0.17939452826976776}, {'label': 'negative', 'score': 0.40335211157798767}]], [], []]",148.4749999799164
2015-01-09,IBM,152.11280822753906,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",151.90695551830572
2015-01-12,IBM,149.5602264404297,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.3332692086696625}, {'label': 'neutral', 'score': 0.19376322627067566}, {'label': 'negative', 'score': 0.4729675352573395}]], [], [], [], [], [], [], [], [], [], [], []]",152.570730504173
2015-01-13,IBM,149.91395568847656,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",149.7094050369262
2015-01-14,IBM,148.94837951660156,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",150.10800887804672
2015-01-15,IBM,147.7724609375,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",149.09570854788134
2015-01-16,IBM,150.2294464111328,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",148.2455493986735
2015-01-20,IBM,150.0478057861328,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",150.18655673906144
2015-01-21,IBM,145.4015350341797,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",149.96025304944297
2015-01-22,IBM,148.55641174316406,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",145.4121628620321
2015-01-23,IBM,149.01528930664062,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",148.51333626018214
2015-01-26,IBM,149.48374938964844,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",148.83701685567712
2015-01-27,IBM,146.91204833984375,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",149.08666164300087
2015-01-28,IBM,144.88528442382812,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",147.21786628146157
2015-01-29,IBM,148.64244079589844,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.1825752556324005}, {'label': 'neutral', 'score': 0.3703126907348633}, {'label': 'negative', 'score': 0.4471120834350586}]], [], [], [], [], [], [], [], [], [], [], []]",144.8547609983234
2015-01-30,IBM,146.56787109375,"[[], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.19740666449069977}, {'label': 'neutral', 'score': 0.15819036960601807}, {'label': 'negative', 'score': 0.6444029211997986}]], [], [], [], [], [], [[{'label': 'positive', 'score': 0.14869879186153412}, {'label': 'neutral', 'score': 0.08952382951974869}, {'label': 'negative', 'score': 0.761777400970459}]], [], [], [], [], [], [], [], [], []]",148.8762382108545
2015-02-02,IBM,147.85850524902344,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.653459370136261}, {'label': 'neutral', 'score': 0.16992872953414917}, {'label': 'negative', 'score': 0.17661193013191223}]], [], [], [], [], [], []]",147.0894587317663
2015-02-03,IBM,151.50096130371094,"[[], [], [], [], [], [[{'label': 'positive', 'score': 0.3980817198753357}, {'label': 'neutral', 'score': 0.15805618464946747}, {'label': 'negative', 'score': 0.44386211037635803}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",147.87062130552914
2015-02-04,IBM,150.05735778808594,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",151.54626619047167
2015-02-05,IBM,150.965576171875,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",150.3372575492725
2015-02-06,IBM,149.82791137695312,"[[], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.46120932698249817}, {'label': 'neutral', 'score': 0.17866620421409607}, {'label': 'negative', 'score': 0.3601244390010834}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",151.3026079937506
2015-02-09,IBM,148.90057373046875,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",149.7648313485564
2015-02-10,IBM,151.58700561523438,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.42144373059272766}, {'label': 'neutral', 'score': 0.22761721909046173}, {'label': 'negative', 'score': 0.3509390354156494}]], [], [], [], []]",148.52564513094694
2015-02-11,IBM,151.24282836914062,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5178565382957458}, {'label': 'neutral', 'score': 0.1986554116010666}, {'label': 'negative', 'score': 0.2834879755973816}]], [], [], [], []]",151.9062018056842
2015-02-12,IBM,151.5487518310547,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",151.3312390522885
2015-02-13,IBM,153.34608459472656,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",151.1124079478372
2015-02-17,IBM,153.88145446777344,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",153.54267147226986
2015-02-18,IBM,155.05735778808594,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",154.06365017214435
