date,company,stock price,sentiment result,prediction
2014-09-09,AMD,4.079999923706055,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",4.126273051656181
2014-09-10,AMD,4.079999923706055,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",4.09106953245725
2014-09-11,AMD,4.079999923706055,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",4.072421620502887
2014-09-12,AMD,3.9600000381469727,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",4.089039963477694
2014-09-15,AMD,3.9100000858306885,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.9653089439394225
2014-09-16,AMD,3.809999942779541,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.9168499842760642
2014-09-17,AMD,3.819999933242798,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.8269846900691142
2014-09-18,AMD,3.880000114440918,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.815304256758958
2014-09-19,AMD,3.809999942779541,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.878791124604391
2014-09-22,AMD,3.759999990463257,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.816740855343917
2014-09-23,AMD,3.690000057220459,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.7573567626307125
2014-09-24,AMD,3.700000047683716,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.706407799039969
2014-09-25,AMD,3.630000114440918,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.698536512738585
2014-09-26,AMD,3.5999999046325684,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.620733864554749
2014-09-29,AMD,3.549999952316284,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.6103567747676184
2014-09-30,AMD,3.4100000858306885,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.5414498496826674
2014-10-01,AMD,3.3499999046325684,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.4260821454978787
2014-10-02,AMD,3.390000104904175,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.344323808341299
2014-10-03,AMD,3.4000000953674316,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.3966648272352806
2014-10-06,AMD,3.359999895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.3996077540188803
2014-10-07,AMD,3.2799999713897705,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.3518162053642753
2014-10-08,AMD,3.2799999713897705,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.29963415965643
2014-10-09,AMD,2.950000047683716,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.2840512922045493
2014-10-10,AMD,2.7200000286102295,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.9516185428489594
2014-10-13,AMD,2.740000009536743,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.70886225643357
2014-10-14,AMD,2.619999885559082,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7245845971096285
2014-10-15,AMD,2.609999895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.625377005931041
2014-10-16,AMD,2.640000104904175,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.602190934182467
2014-10-17,AMD,2.7200000286102295,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.667941144939961
2014-10-20,AMD,2.6700000762939453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.736146673009029
2014-10-21,AMD,2.7699999809265137,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.662128207309957
2014-10-22,AMD,2.640000104904175,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7906566959277463
2014-10-23,AMD,2.690000057220459,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6093168231133417
2014-10-24,AMD,2.680000066757202,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6974719759810872
2014-10-27,AMD,2.6600000858306885,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6692211519187556
2014-10-28,AMD,2.7200000286102295,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.652875267779957
2014-10-29,AMD,2.7699999809265137,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.717264892200674
2014-10-30,AMD,2.75,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7959682463109536
2014-10-31,AMD,2.799999952316284,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7601277230491195
2014-11-03,AMD,2.869999885559082,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.8046102637535677
2014-11-04,AMD,2.8299999237060547,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.899324555867221
2014-11-05,AMD,2.799999952316284,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.8251506442988084
2014-11-06,AMD,2.759999990463257,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.799362702681548
2014-11-07,AMD,2.7799999713897705,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7448674833088638
2014-11-10,AMD,2.759999990463257,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7951517865335953
2014-11-11,AMD,2.7300000190734863,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.766211500817524
2014-11-12,AMD,2.7100000381469727,"[[], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5033836960792542}, {'label': 'neutral', 'score': 0.2236325442790985}, {'label': 'negative', 'score': 0.27298375964164734}]], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7407762797819926
2014-11-13,AMD,2.6600000858306885,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7215458487751287
2014-11-14,AMD,2.609999895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.689333254869947
2014-11-17,AMD,2.6700000762939453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.609177390967095
2014-11-18,AMD,2.6500000953674316,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6727796631054863
2014-11-19,AMD,2.630000114440918,"[[], [], [[{'label': 'positive', 'score': 0.5990278720855713}, {'label': 'neutral', 'score': 0.20602531731128693}, {'label': 'negative', 'score': 0.19494684040546417}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6522405680767984
2014-11-20,AMD,2.690000057220459,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.634044078331279
2014-11-21,AMD,2.7699999809265137,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6996117805921496
2014-11-24,AMD,2.8299999237060547,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.781941569871992
2014-11-25,AMD,2.8299999237060547,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.8398346671951
2014-11-26,AMD,2.8399999141693115,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.8460893935656433
2014-11-28,AMD,2.7899999618530273,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.849042703044515
2014-12-01,AMD,2.6700000762939453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7957790439101267
2014-12-02,AMD,2.680000066757202,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6861868870624086
2014-12-03,AMD,2.740000009536743,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.678503781001051
2014-12-04,AMD,2.690000057220459,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.747252040039255
2014-12-05,AMD,2.6600000858306885,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.6144189834594727}, {'label': 'neutral', 'score': 0.19242912530899048}, {'label': 'negative', 'score': 0.1931518316268921}]], [], [], [], [], [], []]",2.6966884898518213
2014-12-08,AMD,2.5799999237060547,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6804964056901945
2014-12-09,AMD,2.5899999141693115,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6054523974829142
2014-12-10,AMD,2.4800000190734863,"[[], [], [], [], [[{'label': 'positive', 'score': 0.6688042283058167}, {'label': 'neutral', 'score': 0.15041998028755188}, {'label': 'negative', 'score': 0.18077576160430908}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6010019250328913
2014-12-11,AMD,2.490000009536743,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.487680494861777
2014-12-12,AMD,2.5199999809265137,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.492542019706531
2014-12-15,AMD,2.4700000286102295,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.516717471102581
2014-12-16,AMD,2.5,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.4922745927929517
2014-12-17,AMD,2.549999952316284,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.5018585450921114
2014-12-18,AMD,2.549999952316284,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.5664102848955346
2014-12-19,AMD,2.569999933242798,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.5601694388898517
2014-12-22,AMD,2.6600000858306885,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.5755179046410035
2014-12-23,AMD,2.6700000762939453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.679793799848253
2014-12-24,AMD,2.6500000953674316,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.663557675846917
2014-12-26,AMD,2.6500000953674316,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.671801568063973
2014-12-29,AMD,2.6600000858306885,"[[], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.4207402467727661}, {'label': 'neutral', 'score': 0.10664334148168564}, {'label': 'negative', 'score': 0.47261637449264526}]], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6547066293138553
2014-12-30,AMD,2.630000114440918,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.659178941643564
2014-12-31,AMD,2.6700000762939453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.639467917572374
2015-01-02,AMD,2.6700000762939453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.689500748356715
2015-01-05,AMD,2.6600000858306885,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6854377431724967
2015-01-06,AMD,2.630000114440918,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6725817521241133
2015-01-07,AMD,2.5799999237060547,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6448897746208977
2015-01-08,AMD,2.609999895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.5948151974812776
2015-01-09,AMD,2.630000114440918,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.607266499726684
2015-01-12,AMD,2.630000114440918,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6408000364361714
2015-01-13,AMD,2.6600000858306885,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.64171706503994
2015-01-14,AMD,2.630000114440918,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.668318113862446
2015-01-15,AMD,2.5199999809265137,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6511643759635377
2015-01-16,AMD,2.390000104904175,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.526208061493506
2015-01-20,AMD,2.240000009536743,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.4002715106612666
2015-01-21,AMD,2.450000047683716,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.615130603313446}, {'label': 'neutral', 'score': 0.18912005424499512}, {'label': 'negative', 'score': 0.19574937224388123}]], []]",2.241557423116523
2015-01-22,AMD,2.4700000286102295,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.4546911937952265
2015-01-23,AMD,2.450000047683716,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.481242748715756
2015-01-26,AMD,2.609999895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.4600521878644654
2015-01-27,AMD,2.700000047683716,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6319740007308536
2015-01-28,AMD,2.630000114440918,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.736542793815854
2015-01-29,AMD,2.609999895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6156315309849383
2015-01-30,AMD,2.569999933242798,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.623717148019918
2015-02-02,AMD,2.6700000762939453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.5798956926152323
2015-02-03,AMD,2.759999990463257,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6589321476421857
2015-02-04,AMD,2.8499999046325684,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.775602569477042
2015-02-05,AMD,3.309999942779541,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.8533562059317275
2015-02-06,AMD,3.0299999713897705,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.3409687748555745
2015-02-09,AMD,3.0399999618530273,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.061985553956866
2015-02-10,AMD,3.0399999618530273,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.0505475058610414
2015-02-11,AMD,3.069999933242798,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.0572639636448993
2015-02-12,AMD,3.119999885559082,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.091704668918936
2015-02-13,AMD,3.1500000953674316,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.0672723639734545
2015-02-17,AMD,3.109999895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.1892566961690876
2015-02-18,AMD,3.0799999237060547,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.1011794411814577
2015-02-19,AMD,3.059999942779541,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.1302906095861625
2015-02-20,AMD,3.059999942779541,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.1008316716717426
2015-02-23,AMD,3.059999942779541,"[[], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.1861860454082489}, {'label': 'neutral', 'score': 0.11204843968153}, {'label': 'negative', 'score': 0.7017655372619629}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.0295034219184642
2015-02-24,AMD,3.109999895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.108696743257272
2015-02-25,AMD,3.0999999046325684,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.102025145271398
2015-02-26,AMD,3.0799999237060547,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.1119729043088054
2015-02-27,AMD,3.109999895095825,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.0792648661783555
2015-03-02,AMD,3.2100000381469727,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.1269644291172596
2015-03-03,AMD,3.140000104904175,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.2230391463560486
2015-03-04,AMD,3.049999952316284,"[[], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.3378349542617798}, {'label': 'neutral', 'score': 0.17269200086593628}, {'label': 'negative', 'score': 0.4894730746746063}]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.1337592435902666
2015-03-05,AMD,2.9800000190734863,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.44531288743019104}, {'label': 'neutral', 'score': 0.13781946897506714}, {'label': 'negative', 'score': 0.4168676435947418}]], [], []]",3.0741359132738335
2015-03-06,AMD,2.9200000762939453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",3.024169256358041
2015-03-09,AMD,2.930000066757202,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.9122096338602277
2015-03-10,AMD,2.9200000762939453,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.921621626351277
2015-03-11,AMD,2.8399999141693115,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.9211953438564953
2015-03-12,AMD,2.759999990463257,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.862542276311741
2015-03-13,AMD,2.75,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.773407089606486
2015-03-16,AMD,2.759999990463257,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7738630785104466
2015-03-17,AMD,2.7699999809265137,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7710884166560406
2015-03-18,AMD,2.75,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7736163760653905
2015-03-19,AMD,2.740000009536743,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7494504882399498
2015-03-20,AMD,2.799999952316284,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.746594301073363
2015-03-23,AMD,2.8399999141693115,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.8111687389838598
2015-03-24,AMD,2.7899999618530273,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.8529994124461213
2015-03-25,AMD,2.630000114440918,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.794970129899636
2015-03-26,AMD,2.6500000953674316,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.631994838686473
2015-03-27,AMD,2.7200000286102295,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6597959390869375
2015-03-30,AMD,2.700000047683716,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.7295899574744222
2015-03-31,AMD,2.680000066757202,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.703164973838419
2015-04-01,AMD,2.690000057220459,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [[{'label': 'positive', 'score': 0.5557788014411926}, {'label': 'neutral', 'score': 0.21303240954875946}, {'label': 'negative', 'score': 0.23118872940540314}]], [], [], [], [], [], [], [], []]",2.6830175745141607
2015-04-02,AMD,2.690000057220459,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.710861683729808
2015-04-06,AMD,2.700000047683716,"[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",2.6992015041767523
